customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases
4056,39,Other,Shirt,Clothing,279.93560784313723,New York,M,Green,Winter,3.43,Yes,Express,Yes,0.0,Cash,Quarterly
4168,35,Female,Laptop,Electronics,805.502027027027,Houston,Not Applicable,Red,Winter,3.19,No,Standard,No,0.0,Credit Card,Weekly
3884,34,Female,Hat,Accessories,38.0,North Dakota,Free Size,Purple,Fall,4.0,No,Next Day Air,No,22.0,Cash,Fortnightly
1764,37,Male,Jewelry,Accessories,93.0,Vermont,Free Size,Lavender,Winter,3.9,No,Store Pickup,No,28.0,PayPal,Annually
1119,49,Male,Belt,Accessories,65.0,Indiana,Free Size,Purple,Summer,4.9,No,Standard,Yes,11.0,PayPal,Every 3 Months
2680,53,Female,Shorts,Clothing,68.0,Montana,S,Yellow,Spring,3.8,No,Express,No,7.0,Debit Card,Quarterly
3541,24,Female,Shorts,Clothing,95.0,Nevada,M,Magenta,Spring,4.6,No,Free Shipping,No,5.0,Bank Transfer,Weekly
2332,61,Male,Scarf,Accessories,77.0,Illinois,Free Size,Olive,Spring,4.3,No,2-Day Shipping,No,10.0,Credit Card,Bi-Weekly
5020,25,Male,Shirt,Clothing,279.93560784313723,Phoenix,M,Blue,Summer,4.0,Yes,Standard,No,0.0,Debit Card,Monthly
814,54,Male,Handbag,Accessories,45.0,Montana,Free Size,Olive,Summer,2.9,Yes,Store Pickup,Yes,14.0,Debit Card,Annually
3407,57,Female,Sweater,Clothing,79.0,Nebraska,M,Red,Spring,4.0,No,Store Pickup,No,24.0,Venmo,Quarterly
20,66,Male,Pants,Clothing,90.0,Rhode Island,M,Green,Summer,3.3,Yes,Standard,Yes,46.0,Debit Card,Bi-Weekly
4944,52,Female,Watch,Electronics,1124.29,Houston,Not Applicable,Red,Summer,2.0,Yes,Express,Yes,0.0,PayPal,Monthly
3351,45,Female,Handbag,Accessories,33.0,Mississippi,Free Size,Olive,Fall,4.9,No,2-Day Shipping,No,15.0,Cash,Bi-Weekly
1491,66,Male,Sneakers,Footwear,52.0,Louisiana,Not Available,Olive,Spring,4.9,No,Express,Yes,15.0,Venmo,Bi-Weekly
1772,46,Male,Shirt,Clothing,82.0,Indiana,XL,Turquoise,Fall,4.7,No,Store Pickup,No,9.0,Credit Card,Annually
5097,37,Male,Phone,Electronics,150.47,Houston,Not Applicable,Green,Summer,2.94,Yes,Standard,No,10.0,Debit Card,Monthly
2907,58,Female,Coat,Outerwear,27.0,Virginia,M,Indigo,Spring,3.9,No,Standard,No,7.0,Venmo,Annually
3626,44,Female,Scarf,Accessories,99.0,Illinois,Free Size,Green,Winter,4.4,No,Express,No,32.0,PayPal,Weekly
545,34,Male,Sandals,Footwear,64.0,Washington,Not Available,Yellow,Summer,3.3,Yes,Standard,Yes,30.0,Bank Transfer,Every 3 Months
4549,51,Male,Watch,Electronics,685.2314705882353,Los Angeles,Not Applicable,White,Winter,3.1,Yes,Express,Yes,0.0,Debit Card,Weekly
683,23,Male,Jacket,Outerwear,29.0,Missouri,M,Brown,Summer,4.0,Yes,Standard,Yes,49.0,Credit Card,Bi-Weekly
2063,54,Male,Coat,Outerwear,63.0,South Carolina,L,Silver,Fall,2.8,No,Standard,No,15.0,Cash,Quarterly
3375,22,Female,Blouse,Clothing,47.0,Nevada,S,Lavender,Spring,3.7,No,2-Day Shipping,No,41.0,Debit Card,Annually
1155,49,Male,Dress,Clothing,82.0,Georgia,L,Cyan,Spring,2.9,No,2-Day Shipping,Yes,44.0,Credit Card,Bi-Weekly
4913,67,Other,Watch,Electronics,685.2314705882353,Phoenix,Not Applicable,Black,Spring,1.0,Yes,Standard,No,35.0,PayPal,Monthly
4340,40,Female,Shirt,Clothing,279.93560784313723,Chicago,XL,Red,Spring,3.43,Yes,Standard,Yes,0.0,Credit Card,Weekly
2125,47,Male,Skirt,Clothing,60.0,Rhode Island,M,Teal,Fall,4.2,No,Next Day Air,No,22.0,Venmo,Quarterly
4166,35,Male,Watch,Electronics,251.11,Chicago,Not Applicable,Black,Winter,3.1,Yes,Express,No,0.0,PayPal,Weekly
1571,30,Male,Pants,Clothing,41.0,Missouri,L,Brown,Winter,4.8,No,Next Day Air,Yes,3.0,Bank Transfer,Every 3 Months
4283,66,Male,Headphones,Electronics,831.3445652173913,New York,Not Applicable,Green,Autumn,3.0,Yes,Express,Yes,0.0,PayPal,Monthly
4274,34,Female,Laptop,Electronics,996.93,New York,Not Applicable,White,Winter,3.19,No,Express,No,42.0,Debit Card,Weekly
4640,62,Male,Bag,Accessories,735.773625,New York,Free Size,Black,Summer,3.17,No,Express,Yes,9.0,Debit Card,Monthly
4203,35,Male,Shoes,Footwear,276.3437899543379,Los Angeles,Not Available,Green,Summer,3.0,Yes,Standard,No,0.0,Debit Card,Quarterly
1009,41,Male,Scarf,Accessories,85.0,New Mexico,Free Size,Pink,Spring,2.6,Yes,Store Pickup,Yes,29.0,PayPal,Annually
3392,47,Female,Hoodie,Clothing,57.0,Montana,M,Silver,Fall,3.7,No,2-Day Shipping,No,6.0,Debit Card,Every 3 Months
3250,26,Female,Backpack,Accessories,83.0,Virginia,Free Size,Pink,Summer,3.4,No,Express,No,32.0,Credit Card,Quarterly
4515,60,Male,Watch,Electronics,685.2314705882353,Houston,Not Applicable,Blue,Summer,3.1,Yes,Express,No,22.0,Debit Card,Quarterly
2682,23,Female,Shoes,Footwear,23.0,Massachusetts,Not Available,Olive,Summer,4.8,No,Standard,No,17.0,Debit Card,Monthly
1517,20,Male,Jeans,Clothing,68.0,Nevada,L,Indigo,Winter,4.5,No,Express,Yes,5.0,Bank Transfer,Bi-Weekly
2422,37,Male,Sneakers,Footwear,46.0,Minnesota,Not Available,Pink,Spring,4.6,No,Standard,No,2.0,Debit Card,Every 3 Months
2734,31,Female,Backpack,Accessories,83.0,North Carolina,Free Size,Magenta,Summer,4.7,No,Express,No,46.0,PayPal,Annually
3401,39,Female,Sunglasses,Accessories,51.0,Nevada,Free Size,Lavender,Fall,4.8,No,Free Shipping,No,18.0,Venmo,Fortnightly
1530,20,Male,Backpack,Accessories,63.0,Georgia,Free Size,Lavender,Winter,3.1,No,Free Shipping,Yes,48.0,Credit Card,Bi-Weekly
2767,66,Female,Dress,Clothing,91.0,Tennessee,M,Cyan,Winter,2.8,No,Standard,No,47.0,Credit Card,Monthly
4918,42,Female,Phone,Electronics,1326.78,New York,Not Applicable,Black,Autumn,5.0,Yes,Express,No,38.0,Cash,Monthly
4778,24,Female,Watch,Electronics,685.2314705882353,Phoenix,Not Applicable,Blue,Spring,3.1,No,Express,Yes,0.0,PayPal,Monthly
14,65,Male,Dress,Clothing,51.0,New Hampshire,M,Violet,Spring,4.7,Yes,Express,Yes,31.0,PayPal,Weekly
1333,66,Male,Hoodie,Clothing,60.0,Alaska,S,Gold,Spring,4.3,No,Store Pickup,Yes,16.0,Bank Transfer,Quarterly
3565,60,Female,Gloves,Accessories,38.0,Illinois,Free Size,Brown,Summer,4.4,No,Free Shipping,No,40.0,Venmo,Annually
1806,41,Male,T-shirt,Clothing,62.0,Arizona,L,Gold,Spring,4.9,No,Store Pickup,No,46.0,Debit Card,Weekly
3786,64,Female,Jeans,Clothing,94.0,New Hampshire,L,Lavender,Winter,3.8,No,Standard,No,6.0,Cash,Monthly
910,61,Male,Belt,Accessories,56.0,Louisiana,Free Size,Silver,Fall,2.7,Yes,Express,Yes,36.0,PayPal,Weekly
3671,31,Female,Shoes,Footwear,50.0,Vermont,Not Available,White,Winter,3.8,No,Free Shipping,No,4.0,PayPal,Every 3 Months
3411,50,Female,Sandals,Footwear,76.0,Ohio,Not Available,Teal,Summer,4.3,No,Free Shipping,No,38.0,Bank Transfer,Bi-Weekly
371,59,Male,Scarf,Accessories,34.0,Oregon,Free Size,Olive,Winter,3.4,Yes,Express,Yes,13.0,PayPal,Weekly
983,35,Male,Coat,Outerwear,62.0,Texas,S,Red,Summer,3.2,Yes,Standard,Yes,37.0,PayPal,Monthly
3806,48,Female,Scarf,Accessories,57.0,New Jersey,Free Size,Green,Fall,3.1,No,Standard,No,31.0,Credit Card,Quarterly
2580,65,Male,Blouse,Clothing,20.0,Minnesota,M,Purple,Summer,3.7,No,Express,No,40.0,Venmo,Weekly
2668,48,Female,Boots,Footwear,47.0,Maryland,Not Available,Orange,Summer,4.1,No,Free Shipping,No,31.0,Cash,Fortnightly
4475,31,Other,Phone,Electronics,849.62,Los Angeles,Not Applicable,Black,Winter,5.0,Yes,Standard,Yes,0.0,Cash,Monthly
4022,39,Female,Laptop,Electronics,805.502027027027,Phoenix,Not Applicable,Green,Summer,4.0,No,Express,Yes,34.0,Debit Card,Weekly
5056,38,Female,Shirt,Clothing,210.55,Phoenix,M,White,Autumn,3.0,No,Standard,No,0.0,PayPal,Quarterly
3673,51,Female,Sandals,Footwear,81.0,New York,Not Available,Pink,Fall,4.5,No,Free Shipping,No,7.0,PayPal,Monthly
805,43,Male,Boots,Footwear,47.0,Mississippi,Not Available,Maroon,Summer,2.6,Yes,Store Pickup,Yes,28.0,Venmo,Quarterly
1703,54,Male,Jeans,Clothing,83.0,Alabama,XL,Yellow,Summer,5.0,No,Express,No,48.0,Bank Transfer,Weekly
126,49,Male,Shorts,Clothing,54.0,California,M,Indigo,Winter,3.6,Yes,Next Day Air,Yes,45.0,Venmo,Every 3 Months
2391,65,Male,Shirt,Clothing,64.0,Arizona,XL,Yellow,Winter,4.6,No,Express,No,24.0,Debit Card,Fortnightly
4392,54,Female,Laptop,Electronics,546.56,Houston,Not Applicable,Blue,Summer,1.0,No,Express,No,46.0,PayPal,Weekly
1959,39,Male,Shorts,Clothing,67.0,Nevada,M,Gray,Winter,2.7,No,Store Pickup,No,47.0,Cash,Quarterly
1034,19,Male,Pants,Clothing,52.0,Montana,S,Silver,Spring,4.6,Yes,Free Shipping,Yes,41.0,Bank Transfer,Quarterly
1480,48,Male,Coat,Outerwear,100.0,Washington,L,Black,Spring,4.0,No,Standard,Yes,2.0,Bank Transfer,Weekly
3829,42,Female,Blouse,Clothing,82.0,Mississippi,M,Charcoal,Spring,3.4,No,Free Shipping,No,8.0,Cash,Weekly
4331,66,Female,Bag,Accessories,735.773625,Phoenix,Free Size,Black,Autumn,3.0,Yes,Express,No,0.0,Cash,Weekly
3743,56,Female,Shirt,Clothing,80.0,Maryland,M,Gray,Fall,4.4,No,Standard,No,50.0,Credit Card,Bi-Weekly
362,65,Male,T-shirt,Clothing,96.0,Nevada,M,White,Spring,2.6,Yes,Free Shipping,Yes,45.0,Cash,Annually
3253,69,Female,Sandals,Footwear,21.0,Montana,Not Available,Brown,Spring,2.7,No,Store Pickup,No,48.0,Credit Card,Fortnightly
5064,20,Other,Shoes,Footwear,133.72,Los Angeles,Not Available,Blue,Spring,3.55,No,Express,Yes,0.0,Cash,Quarterly
3022,65,Female,Sunglasses,Accessories,77.0,Pennsylvania,Free Size,Blue,Summer,4.5,No,2-Day Shipping,No,47.0,Cash,Quarterly
1383,68,Male,Jacket,Outerwear,55.0,Michigan,L,Brown,Winter,4.8,No,Express,Yes,16.0,Bank Transfer,Quarterly
789,50,Male,Pants,Clothing,51.0,Rhode Island,XL,Yellow,Summer,3.8,Yes,Store Pickup,Yes,18.0,Bank Transfer,Quarterly
679,27,Male,Blouse,Clothing,74.0,Maine,M,Teal,Fall,3.3,Yes,Store Pickup,Yes,25.0,Debit Card,Every 3 Months
589,47,Male,Boots,Footwear,60.0,South Dakota,Not Available,Violet,Fall,3.0,Yes,Standard,Yes,9.0,Debit Card,Quarterly
412,59,Male,Jeans,Clothing,29.0,Michigan,M,Indigo,Summer,2.8,Yes,Express,Yes,15.0,PayPal,Annually
1310,32,Male,Blouse,Clothing,21.0,Hawaii,L,Lavender,Summer,4.7,No,Store Pickup,Yes,41.0,Cash,Quarterly
642,47,Male,Blouse,Clothing,78.0,Alaska,M,Red,Winter,3.9,Yes,2-Day Shipping,Yes,23.0,Credit Card,Every 3 Months
2183,42,Male,Blouse,Clothing,99.0,New Mexico,M,Maroon,Winter,2.7,No,Store Pickup,No,26.0,Venmo,Bi-Weekly
865,51,Male,Jeans,Clothing,59.0,Kentucky,S,Charcoal,Winter,3.9,Yes,Next Day Air,Yes,5.0,PayPal,Annually
2584,69,Male,Jeans,Clothing,93.0,Oklahoma,M,Lavender,Fall,2.5,No,Next Day Air,No,9.0,Cash,Weekly
2778,52,Female,Blouse,Clothing,24.0,Idaho,M,Magenta,Fall,4.8,No,Standard,No,28.0,Credit Card,Every 3 Months
781,34,Male,Shoes,Footwear,26.0,New York,Not Available,Turquoise,Spring,3.6,Yes,Free Shipping,Yes,38.0,Cash,Quarterly
4639,63,Other,Shirt,Clothing,242.07,New York,M,Blue,Summer,3.43,No,Standard,Yes,0.0,Cash,Quarterly
2044,47,Male,Gloves,Accessories,33.0,New York,Free Size,Charcoal,Summer,2.7,No,Standard,No,49.0,PayPal,Weekly
4201,18,Female,Headphones,Electronics,628.28,Phoenix,Not Applicable,Black,Spring,4.0,Yes,Standard,No,15.0,Cash,Quarterly
831,41,Male,Shorts,Clothing,76.0,Wyoming,M,Maroon,Fall,4.2,Yes,Express,Yes,5.0,Credit Card,Annually
3873,41,Female,Jacket,Outerwear,94.0,New Hampshire,M,Green,Spring,4.3,No,Standard,No,3.0,Cash,Monthly
2360,19,Male,Scarf,Accessories,81.0,Pennsylvania,Free Size,Gold,Spring,3.3,No,2-Day Shipping,No,44.0,Bank Transfer,Every 3 Months
1217,62,Male,Pants,Clothing,32.0,Utah,XL,Lavender,Summer,3.7,No,Free Shipping,Yes,3.0,Venmo,Every 3 Months
4185,29,Female,Laptop,Electronics,1025.93,Houston,Not Applicable,Blue,Summer,1.0,Yes,Express,No,20.0,Cash,Monthly
1627,32,Male,Sneakers,Footwear,35.0,Nevada,Not Available,Orange,Summer,2.6,No,Next Day Air,Yes,45.0,Credit Card,Bi-Weekly
4971,37,Male,Watch,Electronics,685.2314705882353,Phoenix,Not Applicable,Green,Summer,3.1,Yes,Express,Yes,22.0,Cash,Monthly
4518,23,Other,Shirt,Clothing,100.13,New York,S,White,Autumn,3.43,Yes,Express,No,0.0,Debit Card,Quarterly
2071,56,Male,Jewelry,Accessories,88.0,Nebraska,Free Size,Red,Spring,3.1,No,Express,No,14.0,Cash,Monthly
4883,44,Male,Laptop,Electronics,1459.62,Los Angeles,Not Applicable,White,Autumn,3.19,Yes,Standard,No,15.0,PayPal,Monthly
4447,36,Female,Watch,Electronics,685.2314705882353,Houston,Not Applicable,Green,Winter,3.1,Yes,Standard,Yes,0.0,Cash,Quarterly
4597,50,Female,Shoes,Footwear,276.3437899543379,New York,Not Available,White,Winter,3.55,Yes,Standard,Yes,0.0,Debit Card,Quarterly
210,55,Male,Sandals,Footwear,97.0,Minnesota,Not Available,Olive,Winter,3.2,Yes,Store Pickup,Yes,44.0,Cash,Every 3 Months
4191,62,Male,Headphones,Electronics,831.3445652173913,New York,Not Applicable,Black,Summer,1.0,No,Standard,Yes,0.0,Credit Card,Monthly
4660,44,Other,Shirt,Clothing,471.28,Phoenix,XL,Red,Summer,1.0,No,Express,No,0.0,PayPal,Monthly
3742,58,Female,Shirt,Clothing,96.0,Arizona,M,Purple,Spring,3.2,No,2-Day Shipping,No,26.0,Debit Card,Bi-Weekly
4744,69,Other,Laptop,Electronics,884.69,Los Angeles,Not Applicable,Red,Summer,3.19,No,Standard,No,24.0,PayPal,Monthly
3602,34,Female,T-shirt,Clothing,47.0,North Carolina,M,Indigo,Summer,3.0,No,Next Day Air,No,3.0,PayPal,Monthly
2092,26,Male,Jeans,Clothing,97.0,Washington,XL,Beige,Fall,3.0,No,Next Day Air,No,24.0,Bank Transfer,Quarterly
2256,48,Male,Coat,Outerwear,39.0,Michigan,L,Teal,Spring,4.6,No,Store Pickup,No,42.0,Bank Transfer,Quarterly
5030,23,Other,Shoes,Footwear,1387.77,Houston,Not Available,Blue,Spring,2.0,Yes,Express,Yes,5.0,Cash,Monthly
4244,44,Other,Headphones,Electronics,191.27,Chicago,Not Applicable,White,Spring,3.08,Yes,Standard,Yes,0.0,PayPal,Weekly
4555,18,Other,Headphones,Electronics,392.98,Phoenix,Not Applicable,Black,Winter,2.0,No,Standard,Yes,44.0,Cash,Quarterly
4671,43,Other,Watch,Electronics,183.48,Phoenix,Not Applicable,Black,Summer,3.1,Yes,Standard,Yes,0.0,Debit Card,Monthly
1729,23,Male,Jeans,Clothing,48.0,Wyoming,L,Black,Fall,4.3,No,Express,No,1.0,Debit Card,Every 3 Months
2207,46,Male,Sandals,Footwear,51.0,Illinois,Not Available,Green,Spring,2.6,No,Store Pickup,No,25.0,Bank Transfer,Fortnightly
1750,43,Male,Hoodie,Clothing,70.0,Wyoming,L,Pink,Fall,3.2,No,2-Day Shipping,No,36.0,Debit Card,Every 3 Months
4367,23,Other,Shirt,Clothing,235.67,Phoenix,M,Green,Autumn,3.43,No,Standard,No,0.0,PayPal,Quarterly
3791,27,Female,Handbag,Accessories,45.0,Alaska,Free Size,Beige,Summer,4.4,No,Standard,No,31.0,Credit Card,Weekly
1345,56,Male,T-shirt,Clothing,37.0,New York,S,Violet,Fall,4.9,No,Next Day Air,Yes,14.0,Cash,Annually
3306,34,Female,Hoodie,Clothing,41.0,Nebraska,L,Cyan,Summer,4.9,No,Standard,No,31.0,PayPal,Bi-Weekly
3747,53,Female,Coat,Outerwear,99.0,Idaho,XL,Cyan,Summer,2.6,No,Next Day Air,No,49.0,PayPal,Monthly
2757,42,Female,Hat,Accessories,23.0,Minnesota,Free Size,Violet,Winter,4.1,No,Free Shipping,No,41.0,PayPal,Monthly
434,49,Male,Skirt,Clothing,92.0,Alabama,M,Orange,Fall,3.2,Yes,Store Pickup,Yes,23.0,Credit Card,Fortnightly
578,19,Male,Skirt,Clothing,52.0,Alabama,M,Black,Fall,3.7,Yes,Store Pickup,Yes,41.0,Venmo,Annually
1433,34,Male,Hat,Accessories,33.0,Florida,Free Size,Black,Winter,4.4,No,Express,Yes,32.0,Debit Card,Quarterly
3737,42,Female,Jeans,Clothing,56.0,Idaho,M,Red,Spring,4.6,No,Store Pickup,No,2.0,PayPal,Every 3 Months
2800,23,Female,T-shirt,Clothing,89.0,Maine,L,Pink,Spring,3.9,No,Free Shipping,No,9.0,Bank Transfer,Every 3 Months
4961,24,Other,Shoes,Footwear,276.3437899543379,Houston,Not Available,Red,Winter,3.55,No,Standard,No,45.0,Cash,Quarterly
1083,54,Male,Hat,Accessories,85.0,South Carolina,Free Size,Cyan,Winter,2.6,No,Next Day Air,Yes,30.0,Venmo,Quarterly
263,37,Male,Pants,Clothing,40.0,Hawaii,M,Teal,Summer,3.72,Yes,Next Day Air,Yes,6.0,Debit Card,Annually
4388,62,Other,Watch,Electronics,685.2314705882353,New York,Not Applicable,Green,Summer,3.0,No,Standard,Yes,0.0,Debit Card,Weekly
1844,36,Male,Jacket,Outerwear,76.0,Kentucky,M,Charcoal,Fall,4.7,No,Next Day Air,No,32.0,Credit Card,Monthly
3187,38,Female,Jewelry,Accessories,93.0,Virginia,Free Size,Cyan,Winter,4.8,No,Store Pickup,No,43.0,Venmo,Annually
2586,57,Male,Sunglasses,Accessories,37.0,Wisconsin,Free Size,Maroon,Fall,4.4,No,Free Shipping,No,19.0,Debit Card,Weekly
933,62,Male,Skirt,Clothing,24.0,Indiana,L,Blue,Winter,3.2,Yes,Standard,Yes,45.0,Debit Card,Bi-Weekly
4223,59,Male,Phone,Electronics,227.0,New York,Not Applicable,Green,Winter,4.0,No,Express,No,0.0,PayPal,Quarterly
360,31,Male,Sneakers,Footwear,74.0,Georgia,Not Available,Olive,Winter,3.0,Yes,Store Pickup,Yes,30.0,Credit Card,Every 3 Months
2015,51,Male,Skirt,Clothing,26.0,Wisconsin,L,Black,Summer,3.9,No,Standard,No,47.0,PayPal,Bi-Weekly
4981,33,Male,Phone,Electronics,1216.95,New York,Not Applicable,Green,Autumn,2.0,Yes,Standard,No,35.0,Cash,Quarterly
1251,52,Male,Jeans,Clothing,26.0,New Hampshire,XL,Purple,Winter,4.1,No,Free Shipping,Yes,24.0,Cash,Monthly
4875,37,Male,Watch,Electronics,685.2314705882353,Los Angeles,Not Applicable,Blue,Spring,4.0,No,Standard,No,21.0,Credit Card,Weekly
423,47,Male,Pants,Clothing,59.0,Minnesota,M,Purple,Fall,3.1,Yes,Store Pickup,Yes,32.0,Debit Card,Annually
1051,48,Male,Sneakers,Footwear,64.0,Florida,Not Available,Beige,Winter,3.8,Yes,Next Day Air,Yes,19.0,Venmo,Monthly
1366,28,Male,Handbag,Accessories,69.0,Indiana,Free Size,Magenta,Winter,4.5,No,Store Pickup,Yes,18.0,Bank Transfer,Fortnightly
2310,70,Male,Dress,Clothing,95.0,Connecticut,S,Gold,Fall,5.0,No,2-Day Shipping,No,3.0,Bank Transfer,Quarterly
4811,22,Female,Laptop,Electronics,805.502027027027,Houston,Not Applicable,White,Autumn,3.19,Yes,Express,Yes,0.0,PayPal,Quarterly
4783,50,Female,Shirt,Clothing,279.93560784313723,Houston,S,White,Autumn,2.0,Yes,Express,Yes,0.0,PayPal,Weekly
1981,51,Male,Sandals,Footwear,94.0,Iowa,Not Available,Green,Winter,4.4,No,Store Pickup,No,25.0,PayPal,Fortnightly
2147,48,Male,Sunglasses,Accessories,23.0,Utah,Free Size,White,Summer,4.6,No,Standard,No,45.0,PayPal,Every 3 Months
787,70,Male,Hat,Accessories,21.0,Indiana,Free Size,Teal,Winter,4.8,Yes,Express,Yes,16.0,Bank Transfer,Every 3 Months
564,61,Male,Shoes,Footwear,99.0,Idaho,Not Available,Black,Fall,4.4,Yes,Standard,Yes,16.0,Debit Card,Quarterly
3900,52,Female,Handbag,Accessories,81.0,California,Free Size,Beige,Spring,3.1,No,Store Pickup,No,33.0,Venmo,Quarterly
312,69,Male,Jeans,Clothing,52.0,Rhode Island,L,Silver,Winter,4.1,Yes,Store Pickup,Yes,19.0,Bank Transfer,Monthly
4980,29,Female,Phone,Electronics,734.4773493975904,New York,Not Applicable,Red,Summer,4.0,Yes,Standard,No,33.0,Credit Card,Weekly
49,42,Male,Shirt,Clothing,55.0,Nevada,M,Orange,Summer,2.7,Yes,Store Pickup,Yes,38.0,Cash,Monthly
788,53,Male,Handbag,Accessories,85.0,Michigan,Free Size,Green,Spring,3.7,Yes,Free Shipping,Yes,25.0,Venmo,Weekly
2035,61,Male,Shorts,Clothing,30.0,Alabama,M,Peach,Spring,2.9,No,Store Pickup,No,27.0,PayPal,Monthly
4389,52,Other,Shoes,Footwear,276.3437899543379,New York,Not Available,Green,Winter,3.55,No,Standard,Yes,49.0,Credit Card,Weekly
2696,50,Female,Hat,Accessories,92.0,Tennessee,Free Size,Orange,Fall,3.6,No,Standard,No,10.0,PayPal,Bi-Weekly
1451,25,Male,Dress,Clothing,44.0,Illinois,S,Teal,Winter,3.4,No,Free Shipping,Yes,25.0,Cash,Quarterly
696,30,Male,Shorts,Clothing,67.0,Nevada,XL,Peach,Summer,3.7,Yes,Next Day Air,Yes,15.0,Debit Card,Every 3 Months
4633,48,Female,Watch,Electronics,1020.16,New York,Not Applicable,Blue,Summer,4.0,No,Express,No,16.0,Debit Card,Monthly
254,52,Male,Boots,Footwear,73.0,Oklahoma,Not Available,Cyan,Winter,4.9,Yes,2-Day Shipping,Yes,15.0,Bank Transfer,Bi-Weekly
2141,53,Male,Handbag,Accessories,90.0,New Mexico,Free Size,Brown,Fall,3.7,No,Standard,No,36.0,Cash,Fortnightly
399,20,Male,Boots,Footwear,67.0,Montana,Not Available,Silver,Winter,4.6,Yes,Free Shipping,Yes,25.0,Debit Card,Every 3 Months
5041,23,Other,Watch,Electronics,685.2314705882353,Chicago,Not Applicable,Black,Autumn,5.0,Yes,Standard,No,0.0,Credit Card,Quarterly
2768,31,Female,Dress,Clothing,95.0,Iowa,M,Green,Spring,4.5,No,Free Shipping,No,31.0,Cash,Monthly
1418,62,Male,Shorts,Clothing,25.0,Montana,S,Brown,Spring,4.6,No,Standard,Yes,21.0,Debit Card,Fortnightly
812,18,Male,Sneakers,Footwear,35.0,Illinois,Not Available,Green,Winter,2.7,Yes,Free Shipping,Yes,36.0,Venmo,Quarterly
2506,27,Male,Handbag,Accessories,75.0,Illinois,Free Size,Cyan,Summer,3.5,No,Express,No,43.0,PayPal,Quarterly
2219,67,Male,Sunglasses,Accessories,67.0,Idaho,Free Size,Magenta,Winter,3.5,No,Store Pickup,No,20.0,Debit Card,Quarterly
3221,38,Female,Handbag,Accessories,29.0,North Dakota,Free Size,Blue,Fall,4.1,No,Free Shipping,No,16.0,Cash,Monthly
1932,54,Male,Jewelry,Accessories,42.0,Illinois,Free Size,Olive,Spring,2.7,No,Store Pickup,No,6.0,Debit Card,Every 3 Months
3690,47,Female,Jewelry,Accessories,30.0,South Carolina,Free Size,Red,Fall,4.5,No,Standard,No,8.0,Bank Transfer,Quarterly
400,60,Male,Scarf,Accessories,35.0,Idaho,Free Size,Blue,Fall,3.5,Yes,2-Day Shipping,Yes,10.0,Debit Card,Monthly
1734,67,Male,Blouse,Clothing,85.0,New York,L,Black,Summer,3.4,No,Express,No,22.0,Credit Card,Annually
4073,47,Male,Watch,Electronics,685.2314705882353,Los Angeles,Not Applicable,Black,Winter,4.0,Yes,Express,No,0.0,Cash,Weekly
4636,59,Other,Phone,Electronics,16.88,Chicago,Not Applicable,White,Summer,2.94,Yes,Standard,No,0.0,Debit Card,Weekly
1412,48,Male,Skirt,Clothing,24.0,Louisiana,L,Green,Summer,2.8,No,Store Pickup,Yes,13.0,Venmo,Quarterly
2903,27,Female,Boots,Footwear,32.0,North Carolina,Not Available,Orange,Spring,4.6,No,Standard,No,19.0,PayPal,Bi-Weekly
354,63,Male,Sneakers,Footwear,64.0,Missouri,Not Available,Yellow,Fall,4.1,Yes,Store Pickup,Yes,35.0,Debit Card,Monthly
3896,40,Female,Hoodie,Clothing,28.0,Virginia,L,Turquoise,Summer,4.2,No,2-Day Shipping,No,32.0,Venmo,Weekly
2902,41,Female,Blouse,Clothing,43.0,Alabama,L,Olive,Winter,2.6,No,Free Shipping,No,46.0,Credit Card,Quarterly
3251,23,Female,Coat,Outerwear,90.0,Minnesota,M,Teal,Spring,2.9,No,2-Day Shipping,No,15.0,Venmo,Weekly
2297,46,Male,Gloves,Accessories,88.0,Washington,Free Size,Green,Fall,2.5,No,Next Day Air,No,50.0,Venmo,Every 3 Months
919,65,Male,Shorts,Clothing,42.0,North Carolina,M,Orange,Spring,4.3,Yes,2-Day Shipping,Yes,11.0,Cash,Fortnightly
3797,40,Female,Shorts,Clothing,81.0,Utah,M,Lavender,Fall,3.2,No,Free Shipping,No,47.0,Bank Transfer,Quarterly
4018,36,Male,Phone,Electronics,734.4773493975904,Los Angeles,Not Applicable,Green,Winter,5.0,Yes,Express,Yes,0.0,Cash,Weekly
1172,41,Male,Socks,Clothing,55.0,Louisiana,M,Lavender,Spring,3.9,No,Next Day Air,Yes,15.0,Debit Card,Annually
2442,45,Male,Jewelry,Accessories,36.0,California,Free Size,Black,Fall,4.7,No,Free Shipping,No,5.0,Credit Card,Monthly
1405,36,Male,Jewelry,Accessories,28.0,New Mexico,Free Size,Charcoal,Winter,3.5,No,Next Day Air,Yes,10.0,Debit Card,Weekly
1962,47,Male,Boots,Footwear,59.0,Nevada,Not Available,Black,Summer,2.6,No,Free Shipping,No,45.0,Debit Card,Quarterly
482,46,Male,Hat,Accessories,88.0,Wisconsin,Free Size,Peach,Fall,3.2,Yes,2-Day Shipping,Yes,10.0,PayPal,Fortnightly
4973,61,Female,Bag,Accessories,735.773625,Phoenix,Free Size,Black,Summer,4.0,No,Express,No,42.0,PayPal,Weekly
